"","country","year","month","cumulative_total_cases","daily_new_cases","active_cases","cumulative_total_deaths","daily_new_deaths","total_vaccinations","people_vaccinated","people_fully_vaccinated","daily_vaccinations_raw","daily_vaccinations","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","daily_vaccinations_per_million","vaccines"
"1040","Libya",2021,4,177508,436,11288,3029,6,0,0,0,0,4600,0,0,0,661,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
"1041","Libya",2021,5,185776,595,10776,3126,1,0,0,0,0,6242,0,0,0,897,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
"1042","Libya",2021,6,193474,236,11894,3193,2,0,0,0,0,1561,0,0,0,224,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
"1043","Libya",2021,7,249114,0,54627,3509,0,0,0,0,0,13442,0,0,0,1932,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
"1044","Libya",2021,8,308972,1501,84257,4247,34,0,0,0,0,15717,0,0,0,2259,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
"1045","Libya",2021,9,340084,815,75859,4651,15,0,0,0,0,13570,0,0,0,1950,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
"1046","Liechtenstein",2020,12,2136,32,287,39,0,0,0,0,0,0,0,0,0,0,"Moderna, Pfizer/BioNTech"
"1047","Liechtenstein",2021,1,2493,0,89,52,0,841,819,0,0,66,2.2,2.14,0,1725,"Moderna, Pfizer/BioNTech"
"1048","Liechtenstein",2021,10,3576,11,63,61,0,48727,25079,24443,0,62,127.38,65.56,63.9,1621,"Moderna, Pfizer/BioNTech"
"1049","Liechtenstein",2021,11,4633,71,366,61,0,51125,25733,25041,103,134,133.65,67.27,65.46,3503,"Moderna, Pfizer/BioNTech"
"1050","Liechtenstein",2021,12,4752,56,386,62,1,54402,25871,25274,588,372,142.21,67.63,66.07,9724,"Moderna, Pfizer/BioNTech"
"1051","Liechtenstein",2021,2,2567,1,29,54,0,2601,1864,817,0,112,6.8,4.87,2.14,2928,"Moderna, Pfizer/BioNTech"
"1052","Liechtenstein",2021,3,2670,6,46,56,0,6101,4385,1974,122,156,15.95,11.46,5.16,4078,"Moderna, Pfizer/BioNTech"
"1053","Liechtenstein",2021,4,2926,5,77,57,0,12998,9006,4349,510,220,33.98,23.54,11.37,5751,"Moderna, Pfizer/BioNTech"
"1054","Liechtenstein",2021,5,3012,4,21,58,0,21836,13052,9201,555,394,57.08,34.12,24.05,10300,"Moderna, Pfizer/BioNTech"
"1055","Liechtenstein",2021,6,3036,2,15,59,0,32483,19506,13471,542,275,84.91,50.99,35.21,7189,"Moderna, Pfizer/BioNTech"
"1056","Liechtenstein",2021,7,3085,0,17,59,0,39207,20764,18977,0,0,102.49,54.28,49.61,0,"Moderna, Pfizer/BioNTech"
"1057","Liechtenstein",2021,8,3273,7,37,59,0,43140,23048,20637,0,81,112.77,60.25,53.95,2117,"Moderna, Pfizer/BioNTech"
"1058","Liechtenstein",2021,9,3447,0,21,60,0,46862,24548,22974,8,69,122.5,64.17,60.06,1804,"Moderna, Pfizer/BioNTech"
"1059","Lithuania",2020,12,145277,3263,52014,1802,56,9755,9755,0,30,1834,0.36,0.36,0,682,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1060","Lithuania",2021,1,184476,677,20276,2817,17,94730,72415,22315,8,3726,3.52,2.69,0.83,1385,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1061","Lithuania",2021,10,408727,3243,39429,5880,28,3395172,1811867,1724857,589,6383,126.22,67.36,64.12,2373,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1062","Lithuania",2021,11,470446,1849,28095,6741,19,3703155,1870183,1782119,15335,13666,137.67,69.53,66.25,5081,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1063","Lithuania",2021,12,474314,1943,28115,6791,23,3866002,1889350,1803385,21773,14482,143.72,70.24,67.04,5384,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1064","Lithuania",2021,2,199155,366,11124,3246,11,240807,166494,74309,454,7023,8.95,6.19,2.76,2611,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1065","Lithuania",2021,3,216136,870,13538,3575,8,522433,353396,169022,20858,11228,19.42,13.14,6.28,4174,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1066","Lithuania",2021,4,247320,1357,20957,3927,10,990579,689945,300807,37777,15706,36.83,25.65,11.18,5839,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1067","Lithuania",2021,5,274401,199,15384,4270,12,1613779,1019988,611229,18123,20171,59.99,37.92,22.72,7499,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1068","Lithuania",2021,6,278784,55,6778,4383,0,2245986,1241729,1052835,23440,17461,83.5,46.16,39.14,6491,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1069","Lithuania",2021,7,282832,411,9103,4415,1,2582849,1414920,1249581,6283,13324,96.02,52.6,46.46,4953,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1070","Lithuania",2021,8,298837,658,13739,4563,8,2999845,1659587,1514780,10885,11143,111.52,61.7,56.31,4143,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1071","Lithuania",2021,9,331720,1843,23551,4996,22,3225878,1748857,1645609,9071,5983,119.93,65.02,61.18,2224,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1072","Luxembourg",2020,12,46602,187,5126,498,3,0,0,0,0,271,0,0,0,427,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1073","Luxembourg",2021,1,50699,152,2504,580,1,0,0,0,0,671,0,0,0,1057,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1074","Luxembourg",2021,10,81683,0,1981,843,0,0,0,0,0,2250,0,0,0,3544,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1075","Luxembourg",2021,11,89181,171,4387,875,1,914730,447166,0,0,4148,144.09,70.44,0,6534,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1076","Luxembourg",2021,12,90336,570,4921,879,3,937282,449972,0,93,4707,147.65,70.88,0,7415,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1077","Luxembourg",2021,2,55435,122,3310,638,1,0,0,0,0,1001,0,0,0,1577,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1078","Luxembourg",2021,3,61642,387,3804,746,3,95682,73144,22536,3085,2191,15.07,11.52,3.55,3451,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1079","Luxembourg",2021,4,67205,160,2748,796,2,196265,144374,0,4752,2820,30.92,22.74,0,4442,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1080","Luxembourg",2021,5,69932,43,877,815,1,351181,229686,0,5481,4043,55.32,36.18,0,6369,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1081","Luxembourg",2021,6,70787,92,263,818,0,551889,341028,0,8935,6535,86.94,53.72,0,10294,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1082","Luxembourg",2021,7,73870,0,1181,822,0,710740,393744,0,4686,3827,111.96,62.03,0,6029,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1083","Luxembourg",2021,8,75760,88,998,830,0,763848,407235,0,1370,1012,120.33,64.15,0,1594,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1084","Luxembourg",2021,9,78219,89,1153,835,0,790331,419057,0,1454,1109,124.5,66.01,0,1747,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1085","Madagascar",2021,10,43626,0,1344,960,0,0,0,0,0,1398,0,0,0,49,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing"
"1086","Madagascar",2021,11,44330,0,448,967,0,0,0,0,0,8448,0,0,0,297,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing"
"1087","Madagascar",2021,12,44330,0,448,967,0,742069,589003,541160,0,8090,2.61,2.07,1.9,285,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing"
"1088","Madagascar",2021,5,41342,76,977,839,4,36640,36640,0,0,2769,0.13,0.13,0,97,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing"
"1089","Madagascar",2021,6,42216,9,674,913,2,0,0,0,0,722,0,0,0,25,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing"
"1090","Madagascar",2021,7,42663,11,577,943,0,0,0,0,0,1230,0,0,0,43,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing"
"1091","Madagascar",2021,8,42869,4,616,956,0,0,0,0,0,1230,0,0,0,43,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing"
"1092","Madagascar",2021,9,43597,0,1317,958,0,0,0,0,0,6154,0,0,0,216,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing"
"1093","Malawi",2021,10,61796,2,2182,2301,1,1238209,975341,556336,3009,7074,6.3,4.96,2.83,360,"Johnson&Johnson, Oxford/AstraZeneca"
"1094","Malawi",2021,11,61916,15,803,2306,1,1414261,1139688,601650,6609,5763,7.2,5.8,3.06,293,"Johnson&Johnson, Oxford/AstraZeneca"
"1095","Malawi",2021,12,61936,10,822,2307,1,1501147,1218720,622676,9761,9928,7.64,6.2,3.17,505,"Johnson&Johnson, Oxford/AstraZeneca"
"1096","Malawi",2021,3,33551,26,2162,1117,1,134289,134289,0,11192,11379,0.68,0.68,0,579,"Johnson&Johnson, Oxford/AstraZeneca"
"1097","Malawi",2021,4,34078,16,879,1148,0,296127,296127,0,5783,3757,1.51,1.51,0,191,"Johnson&Johnson, Oxford/AstraZeneca"
"1098","Malawi",2021,5,34338,3,567,1155,0,355118,355118,0,25,1413,1.81,1.81,0,72,"Johnson&Johnson, Oxford/AstraZeneca"
"1099","Malawi",2021,6,36126,229,1761,1196,2,0,0,0,0,490,0,0,0,25,"Johnson&Johnson, Oxford/AstraZeneca"
"1100","Malawi",2021,7,52347,538,12707,1635,21,591863,453729,138134,11306,20789,3.01,2.31,0.7,1058,"Johnson&Johnson, Oxford/AstraZeneca"
"1101","Malawi",2021,8,60494,108,10511,2177,9,883432,683640,410484,5294,6099,4.5,3.48,2.09,310,"Johnson&Johnson, Oxford/AstraZeneca"
"1102","Malawi",2021,9,61580,28,3961,2282,1,0,0,0,0,6398,0,0,0,326,"Johnson&Johnson, Oxford/AstraZeneca"
"1103","Malaysia",2021,10,2471642,4979,67969,28912,36,50542066,25662137,24748430,67040,147423,154.2,78.3,75.51,4498,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1104","Malaysia",2021,11,2632782,4879,65153,30425,55,53476564,25835643,25406273,134982,105172,163.16,78.82,77.51,3209,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1105","Malaysia",2021,12,2644027,5806,62253,30521,47,54238218,25865614,25448420,123115,108808,165.48,78.92,77.64,3320,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1106","Malaysia",2021,2,300752,2437,26205,1130,9,18678,18659,19,6713,4654,0.06,0.06,0,142,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1107","Malaysia",2021,3,345500,1482,14604,1272,7,706558,487744,218818,37442,26969,2.16,1.49,0.67,823,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1108","Malaysia",2021,4,408713,3788,29227,1506,14,1463071,902807,560268,26690,24298,4.46,2.75,1.71,741,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1109","Malaysia",2021,5,572357,6824,79523,2796,67,3039510,1946234,1093281,96346,75903,9.27,5.94,3.34,2316,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1110","Malaysia",2021,6,751979,6276,64129,5170,62,8290170,5951021,2339157,269984,228340,25.29,18.16,7.14,6967,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1111","Malaysia",2021,7,1113272,17786,189609,9024,165,21073805,14183906,6889921,543227,538272,64.3,43.28,21.02,16423,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1112","Malaysia",2021,8,1746254,20897,267863,16664,282,35484215,20212500,15296205,286938,378562,108.26,61.67,46.67,11550,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1113","Malaysia",2021,9,2245695,12735,164536,26335,192,44854675,24145944,20847183,343344,318981,136.85,73.67,63.6,9732,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1114","Maldives",2021,10,87638,53,1736,243,0,752341,394574,357767,461,498,138.39,72.58,65.81,916,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1115","Maldives",2021,11,91650,107,1626,250,0,772056,395781,364082,0,842,142.02,72.8,66.97,1549,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1116","Maldives",2021,12,91893,143,1729,251,0,778312,396066,365046,981,894,143.17,72.86,67.15,1645,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1117","Maldives",2021,2,19793,196,2482,62,1,111415,111415,0,5923,5200,20.5,20.5,0,9566,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1118","Maldives",2021,3,24079,241,2857,67,1,237716,237716,0,2034,1820,43.73,43.73,0,3348,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1119","Maldives",2021,4,29835,465,4987,73,0,0,0,0,0,5388,0,0,0,9911,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1120","Maldives",2021,5,64396,710,24118,161,3,477916,310159,167757,1611,1597,87.91,57.05,30.86,2938,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1121","Maldives",2021,6,73798,138,3614,210,0,507741,317012,190729,667,893,93.4,58.31,35.08,1643,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1122","Maldives",2021,7,77432,123,2613,221,0,590954,322710,268244,4277,1230,108.71,59.36,49.34,2263,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1123","Maldives",2021,8,81112,152,1743,226,0,686956,384444,302512,1154,1021,126.37,70.72,55.65,1878,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1124","Maldives",2021,9,84809,89,1604,231,0,731796,392315,339481,1283,722,134.62,72.17,62.45,1328,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1125","Mali",2021,10,16073,35,851,563,0,0,0,0,0,1084,0,0,0,52,"Oxford/AstraZeneca"
"1126","Mali",2021,11,17434,70,1667,606,0,0,0,0,0,24916,0,0,0,1195,"Oxford/AstraZeneca"
"1127","Mali",2021,12,17572,72,1762,611,1,963968,822145,348728,0,11023,4.62,3.94,1.67,529,"Oxford/AstraZeneca"
"1128","Mali",2021,3,10042,44,2827,385,1,0,0,0,0,214,0,0,0,10,"Oxford/AstraZeneca"
"1129","Mali",2021,4,13858,43,4814,484,3,0,0,0,0,1813,0,0,0,87,"Oxford/AstraZeneca"
"1130","Mali",2021,5,14267,2,4017,517,0,127042,93580,33462,0,3707,0.61,0.45,0.16,178,"Oxford/AstraZeneca"
"1131","Mali",2021,6,14426,4,3842,525,0,0,0,0,0,960,0,0,0,46,"Oxford/AstraZeneca"
"1132","Mali",2021,7,14584,10,107,532,0,0,0,0,0,441,0,0,0,21,"Oxford/AstraZeneca"
"1133","Mali",2021,8,14889,16,246,539,0,0,0,0,0,3310,0,0,0,159,"Oxford/AstraZeneca"
"1134","Mali",2021,9,15219,25,364,548,0,0,0,0,0,1735,0,0,0,83,"Oxford/AstraZeneca"
"1135","Malta",2021,1,17903,182,2676,267,2,27759,23811,3948,912,1111,5.38,4.61,0.76,2153,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1136","Malta",2021,10,37653,16,608,461,0,879909,430283,428333,1187,1727,170.49,83.37,82.99,3346,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1137","Malta",2021,11,39435,106,1581,468,0,959906,435775,432343,3568,3299,185.99,84.44,83.77,6392,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1138","Malta",2021,12,39668,138,1683,468,0,988115,436791,433718,3220,2838,191.46,84.63,84.04,5499,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1139","Malta",2021,2,22482,263,2720,315,2,79624,51576,28048,1657,2172,15.43,9.99,5.43,4208,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1140","Malta",2021,3,29033,40,836,392,2,197383,142805,54578,5667,5303,38.25,27.67,10.58,10275,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1141","Malta",2021,4,30292,16,331,413,0,335848,228810,107038,4410,4030,65.07,44.33,20.74,7809,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1142","Malta",2021,5,30535,2,66,419,0,519994,318743,210486,4332,5345,100.75,61.76,40.78,10357,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1143","Malta",2021,6,30623,5,45,420,0,670759,359169,325891,5900,4290,129.97,69.59,63.14,8312,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1144","Malta",2021,7,34295,94,2243,423,0,759818,399690,382255,1566,2301,147.22,77.44,74.07,4458,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1145","Malta",2021,8,36171,48,1052,441,1,797017,413985,412767,684,572,154.43,80.21,79.98,1108,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1146","Malta",2021,9,37149,22,724,457,0,0,0,0,0,1292,0,0,0,2503,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1147","Mauritania",2021,10,37320,45,574,797,2,0,0,0,0,19898,0,0,0,4167,"Oxford/AstraZeneca, Sinopharm/Beijing"
"1148","Mauritania",2021,11,39266,53,888,832,1,0,0,0,0,3326,0,0,0,697,"Oxford/AstraZeneca, Sinopharm/Beijing"
"1149","Mauritania",2021,12,39408,69,873,835,0,1795467,1097581,697886,0,5573,37.6,22.99,14.62,1167,"Oxford/AstraZeneca, Sinopharm/Beijing"
"1150","Mauritania",2021,3,17847,23,305,449,0,0,0,0,0,228,0,0,0,48,"Oxford/AstraZeneca, Sinopharm/Beijing"
"1151","Mauritania",2021,4,18402,25,260,455,0,0,0,0,0,411,0,0,0,86,"Oxford/AstraZeneca, Sinopharm/Beijing"
"1152","Mauritania",2021,5,19547,53,571,463,0,37331,30561,6770,0,1260,0.78,0.64,0.14,264,"Oxford/AstraZeneca, Sinopharm/Beijing"
"1153","Mauritania",2021,6,20808,61,529,489,2,161082,152224,8858,0,2674,3.37,3.19,0.19,560,"Oxford/AstraZeneca, Sinopharm/Beijing"
"1154","Mauritania",2021,7,25691,268,2901,562,4,0,0,0,0,1864,0,0,0,390,"Oxford/AstraZeneca, Sinopharm/Beijing"
"1155","Mauritania",2021,8,33580,148,2340,715,4,0,0,0,0,1302,0,0,0,273,"Oxford/AstraZeneca, Sinopharm/Beijing"
"1156","Mauritania",2021,9,36030,41,622,775,1,0,0,0,0,42228,0,0,0,8843,"Oxford/AstraZeneca, Sinopharm/Beijing"
"1157","Mauritius",2021,1,601,0,63,10,0,0,0,0,0,30,0,0,0,24,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
"1158","Mauritius",2021,10,17250,111,1958,166,0,0,0,0,0,2600,0,0,0,2042,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
"1159","Mauritius",2021,11,21543,157,1372,455,0,1875132,916524,914936,0,12836,147.25,71.97,71.85,10080,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
"1160","Mauritius",2021,2,644,0,63,10,0,0,0,0,0,3242,0,0,0,2546,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
"1161","Mauritius",2021,3,1088,34,433,12,2,0,0,0,0,2109,0,0,0,1656,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
"1162","Mauritius",2021,4,1281,1,180,17,0,0,0,0,0,2109,0,0,0,1656,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
"1163","Mauritius",2021,5,1457,9,246,18,0,400801,232673,168128,0,9482,31.47,18.27,13.2,7446,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
"1164","Mauritius",2021,6,2011,36,442,18,0,0,0,0,0,13126,0,0,0,10308,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
"1165","Mauritius",2021,7,3797,71,118,19,0,0,0,0,0,15962,0,0,0,12535,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
"1166","Mauritius",2021,8,10253,242,4063,31,2,0,0,0,0,10053,0,0,0,7894,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
"1167","Mauritius",2021,9,15222,82,4569,84,2,1655555,855866,799689,0,2700,130.01,67.21,62.8,2120,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
"1168","Mexico",2020,12,1413935,12406,201969,145195,944,0,0,0,0,3695,0,0,0,28,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
"1169","Mexico",2021,1,1857230,15337,272234,181932,1178,673327,631485,41842,3020,6243,0.52,0.48,0.03,48,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
"1170","Mexico",2021,10,3805765,3478,351386,288276,325,126339370,74607721,60565545,243451,1593341,96.99,57.28,46.5,12232,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
"1171","Mexico",2021,11,3884566,724,347669,293950,53,132636811,76845255,65038728,213915,201345,101.82,58.99,49.93,1546,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
"1172","Mexico",2021,12,3891218,3345,348778,294428,182,136829147,80191983,66003384,0,404312,105.04,61.56,50.67,3104,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
"1173","Mexico",2021,2,2084128,7246,249321,204805,527,2455095,1889672,565423,71684,109420,1.88,1.45,0.43,840,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
"1174","Mexico",2021,3,2232910,5068,246390,217264,315,7851053,6905214,945839,446141,247394,6.03,5.3,0.73,1899,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
"1175","Mexico",2021,4,2340934,3990,254765,224308,180,18080005,12477933,7440439,361199,266503,13.88,9.58,5.71,2046,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
"1176","Mexico",2021,5,2412810,1307,258777,227746,52,30477703,21796967,12415247,184021,545992,23.4,16.73,9.53,4191,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
"1177","Mexico",2021,6,2513164,5711,282980,232803,195,45898210,31510606,19566228,784992,534624,35.24,24.19,15.02,4104,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
"1178","Mexico",2021,7,2829443,19346,384878,240456,459,66712486,46866125,25727786,1080806,1018926,51.21,35.98,19.75,7822,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
"1179","Mexico",2021,8,3341264,5564,396205,258491,326,84946443,57798967,33922392,397361,524526,65.21,44.37,26.04,4027,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
"1180","Mexico",2021,9,3655395,9796,371464,276972,596,101190484,63913428,45572525,673520,523824,77.68,49.07,34.99,4021,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
"1181","Moldova",2021,10,337768,653,15153,7790,39,1520548,0,873078,2287,4748,37.79,0,21.7,1180,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1182","Moldova",2021,11,363774,664,7537,9119,29,1625371,0,937115,6247,3794,40.39,0,23.29,943,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1183","Moldova",2021,12,365165,732,7058,9162,21,1680897,0,956010,4785,5206,41.77,0,23.76,1294,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1184","Moldova",2021,3,230241,1871,17429,4960,45,40321,40321,0,0,2410,1,1,0,599,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1185","Moldova",2021,4,250837,329,5111,5812,17,147315,130218,17097,2198,3866,3.66,3.24,0.42,961,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1186","Moldova",2021,5,255186,41,1572,6107,3,416814,340151,76663,0,15743,10.36,8.45,1.91,3912,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1187","Moldova",2021,6,256734,65,834,6194,3,726970,453142,273828,20028,10205,18.07,11.26,6.8,2536,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1188","Moldova",2021,7,259478,122,1172,6255,0,1042636,548890,493746,8208,12976,25.91,13.64,12.27,3225,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1189","Moldova",2021,8,267526,322,3691,6401,4,0,0,0,0,5960,0,0,0,1481,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
